Company Name,Ticker,Period Ending,Month and Year,Corresponding Date,Last Sale Price,Revenue ($M),Gross Profit Margin,EBITDA ($M),EBITDA Margin,Net Income ($M),Normalized Net Income ($M),Normalized Net Income Margin,Normalized Basic EPS,Diluted EPS incl extra items,Primary Industry,Debt to Equity,Current Ratio,EBITDA/Int Expense,US YOY CPI,Unemployment Rate,Fed Funds Rate,Book Value/Share,Year,Last Sale Price Change From Baseline (%),Revenue ($M) Change From Baseline (%),EBITDA ($M) Change From Baseline (%)
General Electric Company,NYSE:GE,FQ42022,Dec2022,2022-12-31,83.79,16827.0,0.219112,2702.0,0.13478300000000001,2196.0,647.75,0.038494,0.59372,1.88348,Aerospace & Defense ,0.748968,1.18119,8.4085,0.06454399999999999,0.035,0.0433,30.93357,2022.0,4.842342342342348,-24.20953067291235,-6.47282796815507
General Electric Company,NYSE:GE,FQ32022,Sep2022,2022-09-30,61.91,14471.0,0.17268999999999998,409.0,0.004284,161.0,76.625,0.005294999999999999,0.06998,0.08037,Aerospace & Defense ,1.004793,1.09926,1.64171,0.0820167,0.035,0.0308,28.80014,2022.0,-22.53503503503504,-34.821187280425185,-85.84285219799239
General Electric Company,NYSE:GE,FQ22022,Jun2022,2022-06-30,63.67,14127.0,0.208749,1156.0,0.05493000000000001,-882.0,1426.0,0.10094099999999999,1.29754,-0.86351,Aerospace & Defense ,0.977686,1.12574,3.71196,0.0905976,0.036000000000000004,0.0158,31.59263,2022.0,-20.332832832832832,-36.370597243491574,-59.986154378677746
General Electric Company,NYSE:GE,FQ12022,Mar2022,2022-03-31,91.5,12674.0,0.182026,435.0,0.00718,-1136.0,-19.875,-0.001568,-0.01807,-1.08,Aerospace & Defense ,0.901447,1.18662,1.71059,0.0854246,0.036000000000000004,0.0033,35.43222,2022.0,14.489489489489488,-42.91505269795514,-84.94288681204569
General Electric Company,NYSE:GE,FQ42021,Dec2021,2021-12-31,94.47,20303.0,0.26464,2265.0,0.087868,-3843.0,1402.125,0.069059,1.27582,-3.54868,Aerospace & Defense ,0.913991,1.27708,5.95129,0.07036400000000001,0.039,0.0007000000000000001,36.67243,2021.0,18.205705705705704,-8.553283487974056,-21.599169262720665
General Electric Company,NYSE:GE,FQ32021,Sep2021,2021-09-30,103.03,18569.0,0.245247,1407.0,0.051268,1257.0,154.25,0.008306000000000001,0.14048,1.0848,Aerospace & Defense ,1.6912289999999999,1.79602,3.66667,0.0539035,0.047,0.0006,34.12233,2021.0,28.916416416416414,-16.363390685523825,-51.298026998961575
General Electric Company,NYSE:GE,FQ22021,Jun2021,2021-06-30,107.68,18253.0,0.235961,1140.0,0.035994,-1131.0,-93.875,-0.005142,-0.08557,-1.08478,Aerospace & Defense ,1.899591,1.80814,2.86475,0.0539145,0.059000000000000004,0.0008,30.50208,2021.0,34.734734734734744,-17.78668588415458,-60.53997923156802
General Electric Company,NYSE:GE,FQ12021,Mar2021,2021-03-31,105.04,17070.0,0.237199,900.0,0.026244,-2803.0,-109.0,-0.006384999999999999,-0.09936,-2.6181,Aerospace & Defense ,2.119335,1.96248,2.36673,0.026197599999999998,0.061,0.0006,30.60064,2021.0,31.431431431431438,-23.11503468156022,-68.84735202492212
General Electric Company,NYSE:GE,FQ42020,Dec2020,2020-12-31,86.4,21011.0,0.296796,703.0,0.011374,2636.0,634.5,0.030198,0.57932,2.20863,Aerospace & Defense ,2.106516,1.55371,0.94772,0.0136201,0.067,0.0009,32.44176,2020.0,8.108108108108112,-5.3643815872443925,-75.66632052613362
General Electric Company,NYSE:GE,FQ32020,Sep2020,2020-09-30,49.84,18529.0,0.19294,1053.0,0.016730000000000002,-1144.0,-409.625,-0.022107,-0.37409,-1.09297,Aerospace & Defense ,2.368464,2.36284,4.2524,0.0137133,0.078,0.0009,30.37761,2020.0,-37.63763763763763,-16.543554634717594,-63.55140186915887
General Electric Company,NYSE:GE,FQ22020,Jun2020,2020-06-30,54.64,16805.0,0.131329,-369.0,-0.04933,-1987.0,-994.375,-0.059170999999999994,-0.90914,-2.11566,Aerospace & Defense ,2.405695,2.20859,NM,0.0064573,0.11,0.0008,30.77061,2020.0,-31.631631631631635,-24.308620844968925,-112.77258566978192
General Electric Company,NYSE:GE,FQ12020,Mar2020,2020-03-31,63.52,19490.0,0.21144100000000002,1334.0,0.044792,6199.0,-113.375,-0.005817,-0.10375,5.5808,Aerospace & Defense ,2.393472,1.87454,4.4,0.0153933,0.044000000000000004,0.0008,32.26489,2020.0,-20.52052052052052,-12.215115755337356,-53.824852890273455
General Electric Company,NYSE:GE,FQ42019,Dec2019,2019-12-31,89.28,26238.0,0.34137500000000004,3963.0,0.11075499999999999,728.0,653.875,0.02492,0.59879,0.44607,Aerospace & Defense ,3.149392,1.30725,5.89612,0.0228513,0.036000000000000004,0.0155,25.91769,2019.0,11.711711711711711,18.17854247365102,37.175493250259606
General Electric Company,NYSE:GE,FQ32019,Sep2019,2019-09-30,71.52,23360.0,0.16463999999999998,2303.0,0.055607,-9423.0,145.0,0.006207000000000001,0.13288,-8.67354,Aerospace & Defense ,3.3070589999999997,1.84818,5.26273,0.017113100000000003,0.035,0.019,25.58319,2019.0,-10.510510510510517,5.215746329159535,-20.283835237106267
General Electric Company,NYSE:GE,FQ22019,Jun2019,2019-06-30,84.0,23414.0,0.196634,2851.0,0.080336,127.0,657.375,0.028076,0.60282,-0.05594,Aerospace & Defense ,1.9571690000000002,1.87849,8.2199,0.0164849,0.036000000000000004,0.024,32.82659,2019.0,5.105105105105103,5.45896766057112,-1.3153340256143995
General Electric Company,NYSE:GE,FQ12019,Mar2019,2019-03-31,79.92,22202.0,0.204215,2889.0,0.085307,3588.0,595.5,0.026821,0.54689,3.24144,Aerospace & Defense ,1.992543,1.85953,6.16538,0.018625199999999998,0.038,0.024300000000000002,32.24931,2019.0,0.0,0.0,0.0
"General Mills, Inc.",NYSE:GIS,FQ42023,May2023,2023-05-28,84.18,5030.0,0.345009,1032.8,0.178369,614.9,504.8,0.100357,0.85443,1.02945,Packaged Foods & Meats ,1.127551,0.68692,9.05333,0.040476099999999994,0.037000000000000005,0.0508,17.81384,2023.0,83.07959982601135,22.862725940400587,24.34384782085239
"General Mills, Inc.",NYSE:GIS,FQ32023,Feb2023,2023-02-26,80.64,5125.9,0.324918,878.0,0.14454,553.1,404.7625,0.07896399999999999,0.68314,0.92,Packaged Foods & Meats ,1.105258,0.5432,8.93184,0.0603561,0.036000000000000004,0.0458,17.39378,2023.0,75.38060026098304,25.20517830972154,5.706718035155307
"General Mills, Inc.",NYSE:GIS,FQ22023,Nov2022,2022-11-27,82.97,5220.7,0.32669899999999996,975.5,0.16011199999999998,605.9,478.725,0.091697,0.80336,1.01,Packaged Foods & Meats ,1.131901,0.5789,10.6612,0.07110319999999999,0.036000000000000004,0.0383,17.14876,2022.0,80.44802087864291,27.520762090864675,17.445220322658315
"General Mills, Inc.",NYSE:GIS,FQ12023,Aug2022,2022-08-28,76.32,4717.6,0.30687200000000003,812.3,0.143717,820.0,378.0125,0.080128,0.62981,1.35,Packaged Foods & Meats ,1.068014,0.59729,9.26226,0.08262689999999999,0.036000000000000004,0.0233,17.79371,2022.0,65.9852109612875,15.232046897899373,-2.203226583192881
"General Mills, Inc.",NYSE:GIS,FQ42022,May2022,2022-05-29,69.89,4891.2,0.362528,1154.9,0.20755600000000002,822.8,578.5,0.11827299999999999,0.95636,1.3499,Packaged Foods & Meats ,1.110066,0.63465,11.05009,0.08581509999999999,0.036000000000000004,0.0083,17.60294,2022.0,52.00086994345369,19.472398632144596,39.044064531663864
"General Mills, Inc.",NYSE:GIS,FQ32022,Feb2022,2022-02-27,67.99,4537.7,0.30934100000000003,823.1,0.149723,660.3,386.95,0.085274,0.63769,1.08,Packaged Foods & Meats ,1.217751,0.73528,9.51561,0.0787106,0.038,0.0008,16.29508,2022.0,47.868638538495,10.837811431362967,-0.9029617144233084
"General Mills, Inc.",NYSE:GIS,FQ22022,Nov2021,2021-11-28,62.76,5024.0,0.324681,971.2,0.165226,597.2,470.3,0.09361000000000001,0.77276,0.97,Packaged Foods & Meats ,1.222451,0.84631,10.47681,0.06809,0.040999999999999995,0.0008,15.78995,2021.0,36.494127881687696,22.716170004885196,16.927522273055626
"General Mills, Inc.",NYSE:GIS,FQ12022,Aug2021,2021-08-29,57.73,4539.9,0.351857,1015.4,0.191546,627.0,490.55,0.10805300000000001,0.80365,1.02,Packaged Foods & Meats ,1.225463,0.77688,10.58811,0.052512699999999995,0.051,0.0008,15.98598,2021.0,25.554588951718138,10.891548607718605,22.248976643390314
"General Mills, Inc.",NYSE:GIS,FQ42021,May2021,2021-05-30,62.86,4523.6,0.350053,940.6,0.175479,416.8,466.525,0.103131,0.7618,0.67925,Packaged Foods & Meats ,1.253254,0.69618,8.95523,0.049927099999999995,0.057999999999999996,0.0005,15.58401,2021.0,36.711613745106575,10.493404982901817,13.243438478208525
"General Mills, Inc.",NYSE:GIS,FQ32021,Feb2021,2021-02-28,55.01,4520.0,0.34393799999999997,1031.1,0.192853,595.7,477.8375,0.105716,0.77697,0.96,Packaged Foods & Meats ,1.415693,0.68953,9.72736,0.0167622,0.062,0.0007000000000000001,14.53138,2021.0,19.638973466724664,10.405471421592575,24.13917649891643
"General Mills, Inc.",NYSE:GIS,FQ22021,Nov2020,2020-11-29,60.13,4719.4,0.364792,1099.4,0.201381,688.4,546.375,0.115772,0.8887,1.11,Packaged Foods & Meats ,1.479232,0.75709,10.92843,0.0117454,0.067,0.0008,13.9843,2020.0,30.77424967377122,15.276013678553973,32.362147844931386
"General Mills, Inc.",NYSE:GIS,FQ12021,Aug2020,2020-08-30,63.39,4364.0,0.36455,1034.1,0.20348299999999997,638.9,503.875,0.115461,0.82051,1.03,Packaged Foods & Meats ,1.457946,0.7034,9.30783,0.0130965,0.084,0.0009,13.81417,2020.0,37.86428882122663,6.595017098192477,24.500361184685755
"General Mills, Inc.",NYSE:GIS,FQ42020,May2020,2020-05-31,63.04,5023.0,0.35237900000000005,1003.3,0.172207,625.7,486.2,0.09679399999999999,0.79587,1.02031,Packaged Foods & Meats ,1.564913,0.68361,8.39567,0.0011792999999999999,0.132,0.0005,13.21499,2020.0,37.103088299260556,22.691744015632633,20.792198410787375
"General Mills, Inc.",NYSE:GIS,FQ32020,Feb2020,2020-02-23,53.92,4180.3,0.33734400000000003,842.6,0.165992,454.1,362.0125,0.08659900000000001,0.59551,0.74,Packaged Foods & Meats ,1.671508,0.64339,8.04463,0.0233487,0.035,0.0158,12.50429,2020.0,17.26837755545891,2.1079628724963406,1.4447387430772936
"General Mills, Inc.",NYSE:GIS,FQ22020,Nov2019,2019-11-24,52.69,4420.8,0.357718,1006.2,0.192861,580.8,463.2125,0.10478,0.76262,0.95,Packaged Foods & Meats ,1.663903,0.60836,8.82077,0.0205128,0.036000000000000004,0.0155,12.75604,2019.0,14.593301435406703,7.982413287738158,21.141343607031065
"General Mills, Inc.",NYSE:GIS,FQ12020,Aug2019,2019-08-25,53.63,4002.5,0.348682,861.0,0.176614,520.6,373.35,0.093279,0.61609,0.85,Packaged Foods & Meats ,1.786774,0.61729,7.62848,0.017497799999999997,0.036000000000000004,0.0212,12.22116,2019.0,16.637668551544163,-2.2349780166096727,3.660004815795807
"General Mills, Inc.",NYSE:GIS,FQ42019,May2019,2019-05-26,52.81,4161.7,0.353437,907.8,0.18076699999999998,570.2,393.6875,0.094597,0.65212,0.93849,Packaged Foods & Meats ,1.829684,0.59072,7.10329,0.0179023,0.036000000000000004,0.023799999999999998,11.72039,2019.0,14.854284471509366,1.6536394723986276,9.294485913797248
"General Mills, Inc.",NYSE:GIS,FQ32019,Feb2019,2019-02-24,46.58,4198.3,0.343758,922.5,0.18293099999999998,446.8,394.525,0.093972,0.6571,0.74,Packaged Foods & Meats ,1.926201,0.55475,7.05275,0.0152014,0.038,0.024,11.57768,2019.0,1.30491518051327,2.5476306790425056,11.064290874066938
"General Mills, Inc.",NYSE:GIS,FQ22019,Nov2018,2018-11-25,43.37,4411.2,0.34224200000000005,932.3,0.176233,343.4,409.2,0.09276300000000001,0.68268,0.57,Packaged Foods & Meats ,2.02677,0.58012,7.02562,0.021766,0.038,0.022000000000000002,11.14765,2018.0,-5.676381035232709,7.747923790913528,12.244160847580055
"General Mills, Inc.",NYSE:GIS,FQ12019,Aug2018,2018-08-26,45.98,4094.0,0.34127899999999994,830.6,0.16497299999999998,392.3,344.525,0.084153,0.57613,0.65,Packaged Foods & Meats ,2.125064,0.58231,6.10287,0.0269918,0.038,0.0192,10.44305,2018.0,0.0,0.0,0.0
General Motors Company,NYSE:GM,FQ42023,Dec2023,2023-12-31,35.92,42979.0,0.077619,1994.0,0.022917999999999997,2101.0,865.5,0.020137000000000002,0.66373,1.58521,Automobile Manufacturers ,1.799405,1.07595,9.37162,0.0335212,0.037000000000000005,0.0533,53.57167,2023.0,-3.1805929919137457,23.226675841504672,-46.39784946236559
General Motors Company,NYSE:GM,FQ32023,Sep2023,2023-09-30,32.97,44131.0,0.122113,4902.0,0.070947,3064.0,2235.0,0.050644,1.62901,2.2,Automobile Manufacturers ,1.5496969999999999,1.14358,21.40611,0.036997,0.038,0.0533,53.19643,2023.0,-11.13207547169812,26.52961752394059,31.774193548387096
General Motors Company,NYSE:GM,FQ22023,Jun2023,2023-06-30,38.56,44747.0,0.119494,4574.0,0.06425,2566.0,1952.125,0.043625,1.40948,1.83,Automobile Manufacturers ,1.591652,1.15192,20.23894,0.0296918,0.036000000000000004,0.0508,51.18214,2023.0,3.9353099730458245,28.295773840243132,22.956989247311828
General Motors Company,NYSE:GM,FQ12023,Mar2023,2023-03-31,36.68,39985.0,0.128198,4236.0,0.066649,2395.0,1782.75,0.044585,1.27704,1.69,Automobile Manufacturers ,1.573863,1.09588,18.10256,0.0498497,0.035,0.0483,49.91214,2023.0,-1.1320754716981178,14.64246803142382,13.870967741935484
General Motors Company,NYSE:GM,FQ42022,Dec2022,2022-12-31,33.64,43108.0,0.121276,2891.0,0.04839,1999.0,1667.0,0.03867,1.17809,1.39628,Automobile Manufacturers ,1.603577,1.10176,11.08302,0.06454399999999999,0.035,0.0433,48.42286,2022.0,-9.326145552560648,23.596536498652444,-22.28494623655914
General Motors Company,NYSE:GM,FQ32022,Sep2022,2022-09-30,32.09,41888.0,0.14113799999999999,5383.0,0.09098,3305.0,2613.625,0.062395,1.80499,2.25,Automobile Manufacturers ,1.6546360000000002,1.14265,20.78378,0.0820167,0.035,0.0308,46.62,2022.0,-13.504043126684632,20.09862950857274,44.704301075268816
General Motors Company,NYSE:GM,FQ22022,Jun2022,2022-06-30,31.76,35759.0,0.124695,4183.0,0.071086,1692.0,1507.5,0.042157,1.03395,1.14,Automobile Manufacturers ,1.639575,1.14731,17.87607,0.0905976,0.036000000000000004,0.0158,42.636,2022.0,-14.393530997304582,2.5259475887378864,12.446236559139786
General Motors Company,NYSE:GM,FQ12022,Mar2022,2022-03-31,43.74,35979.0,0.132132,4294.0,0.072987,2939.0,1868.5,0.051933,1.28155,1.35,Automobile Manufacturers ,1.6544290000000001,1.11362,19,0.0854246,0.036000000000000004,0.0033,41.39667,2022.0,17.89757412398922,3.1567177017030796,15.43010752688172
General Motors Company,NYSE:GM,FQ42021,Dec2021,2021-12-31,58.63,33584.0,0.12035399999999999,3080.0,0.062946,1741.0,1026.875,0.030576,0.70624,1.15143,Automobile Manufacturers ,1.6803919999999999,1.10342,13.89207,0.07036400000000001,0.039,0.0007000000000000001,39.82933,2021.0,58.03234501347709,-3.7100751189861803,-17.20430107526882
General Motors Company,NYSE:GM,FQ32021,Sep2021,2021-09-30,52.71,26779.0,0.14362,3724.0,0.081481,2420.0,1620.25,0.060503999999999995,1.11587,1.62,Automobile Manufacturers ,1.822383,1.08117,16.53587,0.0539035,0.047,0.0006,36.1,2021.0,42.075471698113205,-23.220941567750444,0.10752688172043011
General Motors Company,NYSE:GM,FQ22021,Jun2021,2021-06-30,59.17,34167.0,0.148008,4866.0,0.100008,2836.0,2304.5,0.067448,1.58822,1.9,Automobile Manufacturers ,1.9328729999999998,1.10424,20.35082,0.0539145,0.059000000000000004,0.0008,34.446,2021.0,59.487870619946094,-2.038534319628419,30.806451612903224
General Motors Company,NYSE:GM,FQ12021,Mar2021,2021-03-31,57.46,32474.0,0.15809499999999999,5176.0,0.117447,3022.0,2496.125,0.076865,1.72503,2.03,Automobile Manufacturers ,2.060724,1.07557,21.021,0.026197599999999998,0.061,0.0006,34.53071,2021.0,54.878706199460915,-6.892597052583291,39.13978494623656
General Motors Company,NYSE:GM,FQ42020,Dec2020,2020-12-31,41.64,37518.0,0.133642,3924.0,0.08182700000000001,2846.0,1820.25,0.048516000000000004,1.26758,1.92299,Automobile Manufacturers ,2.235883,1.01269,14.55727,0.0136201,0.067,0.0009,32.16429,2020.0,12.23719676549865,7.5692413555823155,5.483870967741936
General Motors Company,NYSE:GM,FQ32020,Sep2020,2020-09-30,29.59,35480.0,0.171871,6260.0,0.137204,4045.0,3092.625,0.08716499999999999,2.15965,2.78,Automobile Manufacturers ,2.469984,1.10637,19.41437,0.0137133,0.078,0.0009,30.95786,2020.0,-20.24258760107817,1.726016400022937,68.27956989247312
General Motors Company,NYSE:GM,FQ22020,Jun2020,2020-06-30,25.3,16778.0,0.008225,476.0,-0.049827,-758.0,-606.75,-0.036163,-0.42371,-0.56285,Automobile Manufacturers ,2.948934,1.12314,1.86304,0.0064573,0.11,0.0008,28.07429,2020.0,-31.805929919137466,-51.89517747577269,-87.20430107526882
General Motors Company,NYSE:GM,FQ12020,Mar2020,2020-03-31,20.78,32709.0,0.093307,2901.0,0.046134,294.0,976.125,0.029842,0.68118,0.17,Automobile Manufacturers ,2.905408,1.07018,15.48964,0.0153933,0.044000000000000004,0.0008,28.65214,2020.0,-43.98921832884097,-6.21881988646138,-22.016129032258064
General Motors Company,NYSE:GM,FQ42019,Dec2019,2019-12-31,36.6,30826.0,0.06708599999999999,1077.0,0.006228,-194.0,-21.375,-0.000693,-0.01495,-0.17,Automobile Manufacturers ,2.275453,0.88325,5.8275,0.0228513,0.036000000000000004,0.0155,29.85143,2019.0,-1.3477088948787062,-11.617638626068008,-71.04838709677419
General Motors Company,NYSE:GM,FQ32019,Sep2019,2019-09-30,37.48,35473.0,0.127646,4218.0,0.0771,2351.0,1996.25,0.056275000000000006,1.39793,1.6,Automobile Manufacturers ,2.175329,0.95624,20.8835,0.017113100000000003,0.035,0.019,31.82429,2019.0,1.0242587601078044,1.7059464418831354,13.38709677419355
General Motors Company,NYSE:GM,FQ22019,Jun2019,2019-06-30,38.53,36060.0,0.12673299999999998,4245.0,0.074875,2418.0,1853.125,0.051390000000000005,1.30502,1.66,Automobile Manufacturers ,2.2934010000000002,0.96455,22.26154,0.0164849,0.036000000000000004,0.024,30.58286,2019.0,3.8544474393530987,3.3889557887493553,14.112903225806454
General Motors Company,NYSE:GM,FQ12019,Mar2019,2019-03-31,37.1,34878.0,0.095217,3720.0,0.043236,2157.0,1218.25,0.034928,0.85974,1.48,Automobile Manufacturers ,2.432591,0.93889,21.02762,0.018625199999999998,0.038,0.024300000000000002,29.11786,2019.0,0.0,0.0,0.0
Genuine Parts Company,NYSE:GPC,FQ42023,Dec2023,2023-12-31,138.5,5585.884,0.364004,519.873,0.083255,316.875,261.74563,0.046858000000000004,1.87274,2.24816,Distributors ,1.173782,1.22725,40.13937,0.0335212,0.037000000000000005,0.0533,31.53356,2023.0,23.627599750066945,31.15085267433788,80.84992398968905
Genuine Parts Company,NYSE:GPC,FQ32023,Sep2023,2023-09-30,144.38,5824.602,0.362126,561.641,0.087808,351.198,290.6625,0.049901999999999995,2.0712,2.49,Distributors ,1.008487,1.15762,41.01518,0.036997,0.038,0.0533,29.85075,2023.0,28.876193876640183,36.75570756368262,95.37989501184506
Genuine Parts Company,NYSE:GPC,FQ22023,Jun2023,2023-06-30,169.23,5915.006,0.36090200000000006,557.382,0.085736,344.494,283.80563,0.04798,2.01891,2.44,Distributors ,1.044183,1.14987,39.19102,0.0296918,0.036000000000000004,0.0508,28.98328,2023.0,51.057752387753276,38.8783011737846,93.89830272628285
Genuine Parts Company,NYSE:GPC,FQ12023,Mar2023,2023-03-31,167.31,5765.118,0.349238,509.127,0.079969,303.957,252.75375,0.043841,1.79508,2.14,Distributors ,1.0734029999999999,1.16001,35.37911,0.0498497,0.035,0.0483,27.93547,2023.0,49.34392573417835,35.359083981724915,77.1116777580263
Genuine Parts Company,NYSE:GPC,FQ42022,Dec2022,2022-12-31,173.51,5523.65,0.357316,416.612,0.066498,251.976,193.22375,0.034981,1.36991,1.77951,Distributors ,1.1700920000000001,1.1471,32.37962,0.06454399999999999,0.035,0.0433,26.89314,2022.0,54.8781576363474,29.68966190035568,44.92818156202059
Genuine Parts Company,NYSE:GPC,FQ32022,Sep2022,2022-09-30,149.32,5675.274,0.348823,527.894,0.084709,312.358,263.37375,0.046407,1.86346,2.2,Distributors ,1.099124,1.17719,33.58677,0.0820167,0.035,0.0308,25.99602,2022.0,33.28572703740068,33.24963859981702,83.64021554228225
Genuine Parts Company,NYSE:GPC,FQ22022,Jun2022,2022-06-30,133.0,5602.414,0.349991,603.235,0.09941599999999999,372.529,306.68375,0.054741,2.16614,2.62,Distributors ,1.127396,1.16897,33.9437,0.0905976,0.036000000000000004,0.0158,25.76822,2022.0,18.718200482013746,31.53896019585225,109.84933608385137
Genuine Parts Company,NYSE:GPC,FQ12022,Mar2022,2022-03-31,126.02,5294.635,0.345811,453.377,0.076625,245.838,219.76938,0.041506999999999995,1.54859,1.72,Distributors ,1.207134,1.16248,27.07476,0.0854246,0.036000000000000004,0.0033,25.38867,2022.0,12.487726501829863,24.3126235434522,57.71774258073269
Genuine Parts Company,NYSE:GPC,FQ42021,Dec2021,2021-12-31,140.2,4803.209,0.352566,495.022,0.09315799999999999,255.999,255.81,0.053258,1.798,1.79217,Distributors ,0.9930979999999999,1.1785,40.50353,0.07036400000000001,0.039,0.0007000000000000001,24.55145,2021.0,25.145050432919742,12.77444284970002,72.20492518985183
Genuine Parts Company,NYSE:GPC,FQ32021,Sep2021,2021-09-30,121.23,4818.849,0.355015,375.918,0.06829500000000001,228.585,186.85875,0.038776000000000005,1.30788,1.59,Distributors ,1.0055459999999998,1.19042,32.06372,0.0539035,0.047,0.0006,22.33754,2021.0,8.2120860483799,13.14165407997739,30.771826439064775
Genuine Parts Company,NYSE:GPC,FQ22021,Jun2021,2021-06-30,126.47,4783.738,0.353093,420.395,0.078143,196.496,216.8925,0.045339,1.50399,1.36,Distributors ,1.022805,1.18408,32.46477,0.0539145,0.059000000000000004,0.0008,22.56693,2021.0,12.889404623761491,12.317283651187847,46.24418616786276
Genuine Parts Company,NYSE:GPC,FQ12021,Mar2021,2021-03-31,115.59,4464.714,0.345109,348.94,0.067683,217.71,178.66188,0.040015999999999996,1.23716,1.5,Distributors ,1.021339,1.21176,23.31744,0.026197599999999998,0.061,0.0006,23.01404,2021.0,3.177720253503528,4.826925880854984,21.386901179638276
Genuine Parts Company,NYSE:GPC,FQ42020,Dec2020,2020-12-31,100.43,4251.594,0.340604,326.87,0.06629299999999999,171.204,140.9475,0.033151,0.97668,1.18634,Distributors ,1.1613339999999999,1.20693,21.51879,0.0136201,0.067,0.0009,22.2009,2020.0,-10.354369365348562,-0.17691410614705155,13.709337962367066
Genuine Parts Company,NYSE:GPC,FQ32020,Sep2020,2020-09-30,95.17,4370.086,0.349664,388.582,0.07865,227.531,192.69813,0.044093999999999994,1.33565,1.57286,Distributors ,1.214895,1.23401,15.14446,0.0137133,0.078,0.0009,20.88909,2020.0,-15.0495403017049,2.605157063803429,35.177293615481744
Genuine Parts Company,NYSE:GPC,FQ22020,Jun2020,2020-06-30,86.96,3823.227,0.337538,313.882,0.07072600000000001,-564.372,141.36125,0.036974,0.97989,-3.9124,Distributors ,1.384122,1.22159,15.36968,0.0064573,0.11,0.0008,19.7504,2020.0,-22.37793448183523,-10.234533868309697,9.191159844291919
Genuine Parts Company,NYSE:GPC,FQ12020,Mar2020,2020-03-31,67.33,4092.526,0.339198,245.265,0.049053000000000006,136.535,94.55813,0.023105,0.65189,0.93744,Distributors ,1.310562,1.21452,15.39575,0.0153933,0.044000000000000004,0.0008,23.58903,2020.0,-39.900026778541466,-3.9116683246738964,-14.678860784593398
